productId,userId,rating
ydM3vzToFxk3qHu9L,,
a4Tz9mD46wS9Nzskq,,
kMyAmqNz9eXQogxAk,,
rNf9WE3ri7jSkzrRz,,
Ej97EGs7yFwAWqoyL,,
5SZJsaKMs5bieLiQK,,
cpCGiFX73HP5dSQ9p,,
RMAYSkLp2ipqB8a5r,,
SuQ2ypmR7FoLYpB5a,,
Loxnjum5rs3hYqKKW,,
793Nt4x7oCBXNQZqS,,
XSWZbcgGB8Yd9emvF,,
BwQjsXXWPraKPxbb6,,
cwMZCytnEAtM4a34N,,
SmTTftkoqnvZk5NaY,,
G5mN6qsv6rZL6awvy,,
FYP53HMJ5Rbuuz49B,,
njXXafN3vZQpcyJqe,,
5RKN6ioqys3FkYyrQ,,
huE6SwhD2yJmv9qz9,,
dJzfadgeMwiGm8E2N,,
z3wGAscmeunF7rJHz,,
azs4BYihmsZr7snFW,,
dy5gTgz7n7uS84iPv,,
CrmsLTfjzjykE6AM3,,
cnfqTSi9KSWHstN9a,,
AxK7JdRGW6sL2oKZf,,
9iEZWECfNKFEmKvNZ,,
p7X37yEHeEHBfkd8x,,
dN3YYMu289Ny9ujyC,,
MGRnd5Je8bh67Bvna,,
XRHuGHmmYGBWL6wmj,,
mtRJomwqM6qBD3Xem,,
WNKzhkmQk2M7NmteH,,
LQoK8ypzYykDPxHyh,,
ofgzQSmhd65yfiGXg,,
3QRCsBqPWMPpq3fER,,
xj7Z6q4E93bpANoRF,,
piWQbTfeu98uYD5KY,,
b9RnqMbyMH2ZGuEYQ,,
hHoWDMrbL9K4AX9Ax,SqqyJTMTHKRPFEo7F,5
hHoWDMrbL9K4AX9Ax,gzuJWLecJsMBwru5G,5
6HiGXPXRz9WiT46o7,,
SMq2jik3nyMFFLzfC,,
YMr4CdpQgbZAp5cbr,,
N8tqcaZTnsN9NgcHe,,
oNpHHjHkgS3RyPoPP,,
2HR3epv23WCXZtT5i,,
z77PMQDWe3SdGbhho,,
GjBR3EMCEixqwxwHb,,
tuoGtBFNuWmm3H9XH,,
CzBR6joN6PMeu99rs,,
Fp7JK6fmud6EF5wto,,
FnbGL9tcczAtpqJMT,,
xSs8htrufH4DjHH9C,,
39FojfNmaJvrvFRfy,,
haFAQdHcrT7gzCSER,,
m5A2gH82d3hpMYRoQ,ozyF5GaanmNNGCcw4,5
PpimrTPqScWFPbjsE,,
NNgqdSCiZ5eSgEkhc,,
isHffz8Ctsb6dd9K8,,
KK3aZzrygyQJKQw8B,,
CRaJxL4osqa5pyvjM,,
RKvxybczuBuKBht9J,,
mEtZ8sQTGsfGa2wHM,,
33rhNGghBsyEgG8S8,,
fG7ca8QshfCrzJ8HK,,
AdJNzdPd8sAptJaPz,,
xEHQus4Z4nDyBGw4F,,
NpLPh2uk9bZP2NxzP,,
Q5hduXAeNdvkujSsr,,
XBuaY6z7wLh3hReyr,,
ihYmdWkP5ngGgHt8z,,
y2aMdXZKN7j2CabTw,,
RufEo88GhWoqJmHvB,,
BjpGz5yR8B4zA9KqY,,
Mu5TqE7CkBTLTyCYQ,,
hiE2GuRKcCMwCY6om,,
Pc3tb2mjwPhW7aScG,,
R42JcJekEW89cq2dE,,
XmGnAmnhJk8vvLQhZ,2n3G6dsGi5gwc7S7E,5
N7mhGnJQFzMBa7Ezu,,
P99Ym6bFWdmh5PnMj,,
eZ9KWDHLBsRbQQCWW,,
9vvTo7DdPy5PYjgZ6,,
gwzC3kTc2n5a33Zvw,,
SW5XoukWsxTh6LvtA,,
9eNTixkdG3a6RzE8Q,,
NNSxRso55Wo5JW6i4,,
S5CaDEFR7oddjcgYa,,
EA62NuXoFiwrJ3fP4,,
3Tta2WaHunA4RB8Mz,,
caAdk2e5cepQzZdLG,,
84hZhxokoyvFLvYNi,,
pWmorgiCDcQSo9zkh,,
yPNxdEtNrCbQvKwKQ,,
3yCP8QgCgEEapQNRq,,
GCuxSQQfBrgarmfZk,,
wvk3iBBSqh8ZeQXBu,,
7geyqry4gX9yxTFZD,,
B5x6Phcos6tBbfmkN,,
DSqaD6rF4zrZ7dTHQ,,
Dx7ghptcFMvE2cwa7,,
xyCfposmmnbjsacBj,,
NBw7xMiarJXTgTErq,,
GkC3oFWux64kSE2TE,,
KGhuzo654G4zE2rZh,,
gvQyyb4isoofY3CYc,,
tn8jw3Zj9ks2vAveM,,
nDzGh6Gq5dYvX3f5J,g86mpiJSdfwZ7865X,5
epKztDnEb9RFZJ6ik,,
W6Ty6WExpMkYAXv7G,,
pvHakkHqachrqjcvW,,
dQPYdWzhSDMXv2had,,
6PykitPmEsTySrZiL,,
5XX6DCxtDvTEiM99L,,
aaDJfJosqj2spckD8,,
kbQDNK8dwQecQHsz7,,
Ncx3E7gnL6vHzA9Rb,,
aZvEouKi3D3sZtLew,,
wazJaechPhHmbkuwv,,
FRMGJLudEAgCYsYfF,,
X6ySQGWxjCJodvuNa,,
gEtcSTY7TEAwk94GC,,
tuAxj5BYpcZGJfPPz,,
2xRdZiN9XtKtbPd2R,,
dQ9Pr9b5GeZSsJF8E,,
MwsnXXPigwaPkZwLM,,
AoiRbRGgTozhRHtSp,,
pcBsc5G4wyJivxqoZ,,
Zmik6owMZxzckyMWa,,
qbHfhiLNktgMoP5Tp,,
nRhyQiByLqoK4vDfn,,
4pjx8CNgss8wvS2ap,,
NRzGZuHLYhurCR4JK,,
PduLB6aFavqhnLSt8,,
EJ3RRaFc22ynEW8Ts,,
J6y2c72PHwyNKc4pd,,
aEcgDDDL8WQfX6uDN,,
9yWSiNK2W62RnqbZ4,,
hvTn4cC5ntc8zjFG9,,
Xj3vc2KCeQSyqQJ5a,,
KixQ5xHgSzwH27zZq,,
NHBz9D25wf4cfH96G,,
aCCiwTW9dDggW98YP,,
3PXMzwozWLBf4jjJM,,
8i7xu9dsreBrCEnS4,,
TshRC2y2Qjn624G2r,,
6v9QJSLuJ5qHKLQDk,,
Qhy23NMAqovFcgNPH,sGkALrc6R6QHQazEW,
WAFEXZbRHbfDdwPpA,sGkALrc6R6QHQazEW,
PZKzF33H6YGQLt98r,sGkALrc6R6QHQazEW,
gnqckFbEoHBddgTz9,sGkALrc6R6QHQazEW,
eY2KB5uwiR9BMNPxo,,
ppLDq3nqdz2M7Fnzh,,
2ugtrvAD8s9QG9m5P,,
H3aznAgMGchjSbg8q,,
ahaFwBv7QTtjiAwfH,,
TFRqFfnbLJXvhdDw9,,
oGzyXcBLcx9d7xPjW,,
3tqDpz6ZNFM9LgQe3,,
DajvgPKvoXdNyvZQT,,
7uiL5JCpPFbFgfKmt,,
24C9HXKhjKiiXNwtX,,
dfnzk7wBe86WaMshB,,
5CAeBaCNbzBAuHZPF,,
FMst95Dq5H3LrQ8co,,
i9LpTm4DZDMLZR2Dx,,
KsAvM6DiyboZcBHat,,
fwdajs9iai3jTysJM,,
wc3SmjEWnaRFAaWF6,,
bpmt95fLpZ4of2qPb,,
9uDxqtawmpFnCYnBw,,
CNoKxSGqaf26uD6qz,,
dEd2sDRdy3KyzhXo8,,
wTNkxPdZG35WmenGs,,
3JJwkqwtSN3ZQhkiW,,
NAhWRro9cPD5RgdmK,,
8rErxDN3uqSmtdb6h,LqXh9a88s4EXK3orx,
eKdX9e9t8XtnPubFH,,
5i5rgTqHHTKaMQHyo,,
KBmL4JqPC3pL9pT24,,
o6ApaRmcMvuETjQ3p,,
nMTHsGWnc6mCX8SfB,,
yTeErPk43JZJ87hqA,,
pFNZjFJ5vxi2yyMGh,,
CWgNKfSmyRhdxihHx,,
H4nJgbo8SbwMZDue6,,
TAaevvDbtWLo5ciAQ,,
t6DCKMYM6q5ytHYdx,,
QcXRFZnGt37xA6Skn,,
aF7LpZTynYEsAJy9m,2vczXSkuWnmdSRFEa,5
Brnpe8vAaBWgfHqbS,,
g9jXW4GaRtQsjvPqE,,
jBnxJ6v8BPnCwqzMq,,
JNDYGtBZ58fYYxrka,,
FKH36LR4AvHMLhZ8a,,
TboWE5zhHYTBcJoXK,,
WkWz7oQFeyNvxXEKf,,
jfcJEuftJRRWDD6aE,,
F6Ks4t7SaisBSvbHx,,
PZzcvaXNwrm3NbMh6,,
R7owSv2at8dWK5wsC,,
8coFabYz8zqj5GZKA,,
dnDCvmmXgvsD9oJqE,,
ebR3mGQoCb4oeAeG6,,
ZJdZP8kWDyabicmwk,,
zMKM9mKBWSKydzcwH,,
TT4nz3v2aQN7s52TJ,,
sFfSeDmG9nzpcFKRC,3yWJHyFp2JTyxWdCr,5
nM99BQN84yvJ6tgbC,,
vHTf8MWnRCMsm2D4j,,
PNvHKJkSRzBtS3chR,,
H6axXYqqwSQqX5bhN,,
zTSSDEYJTS9S4vuHX,,
HTT4x32BTbhJ4bt6h,,
FCwNzwciNB78Tr6qh,,
C5Aba54z6GMaTCPQv,,
PfDm36ytcL7pqiuC5,,
Rz9pWjkqi9d8iioBz,,
K9oqJszPo9MRziG22,,
TwDe8yoyCaPeM95yQ,,
W74Ey8GoAsGp73ug3,,
deXhP43RzknHZwb57,,
RCqEyYSWyRDMXiDRQ,,
CMnctaTwfjYDFdwvZ,,
rzStLPk9Q2cftkyDA,,
j9nkfuTXetYFmEfma,,
c74a2fqLFwbHZYvu6,,
PwD62LwCBwJtPiTjY,,
xHCEs7LgohCEtNtQo,,
usfAqMNq7qTxmLy3d,,
BMipBKifKarncz7Se,,
ohuSdyxzcSqownGvx,,
kHXGx5mHkwKQJdpau,,
sRYr2AQpCtMQqJ4E5,,
Nhbj7SgQ86B63mjjq,,
yPX6L4bbunogtFEGJ,,
NZW9yn3cmGwCbtmqD,,
GxkS4qYJNyn9mPtr8,,
TtG7dfQKz4cnYts2R,,
ExescHMHJz3PKpnbx,,
qrkzfK6WS7RqvoNz7,,
FtyZaeT6ZCNH9833F,,
ZqFPhrtr3ELMHQEJe,,
JDzJ9GLz9QStAHNxp,,
stJY97CPhzYwxsZcQ,,
cx7ri73rvCwPBPyFL,,
XdA8FD93TxmCQPdr2,,
bBeegWPCL2bPEKCHL,,
PKBBXWdtij6Jw4Twr,,
q5kYKPBrEPxfHJEYf,,
SCf7xFTzATvoh9wha,,
Wn9JNC367WifRdphL,,
Z3rvwCxxXxcAPRHBH,,
SfBG7DCLjrTjGjkAS,,
JJ29cbaDd6NrP9zHY,Xv7co49FangHBAmBo,5
4CmfpTeApCu6QhPyu,,
9mKQF99fZcqe9WQEr,,
9RqWDAFz6j3wi9Ke6,,
v7qX7bdD8M7MdDmD7,,
fiqZvRit8x57CBMP6,,
TymmmwBW4WQua2gkm,,
GExrCAw3eoRmuyRyo,,
3tDSJ8WKiJkd26NZw,,
CTAarcRaLYF8h4n4X,,
2NdBigD2refC9QjPh,,
mGvswFQ8HHjcoRpAi,,
RweEJQbDHYAhhcyQv,,
4i2QQy2WPtpkDhgWw,,
yFnLpJNLxmT6NHv54,,
vmJj8ZpzQLiindBSz,,
NK7oFDvciNR6wBhHA,,
wHrapkC8QPWJo9bpx,,
aq4cGuTsZaTYuohhi,,
h8i2AnDTTfaFkKbjs,,
74kvzavPqMtQZvgau,,
Hd95BQMNMrMgkaJF6,,
QphER7Ymc9je8AqDY,,
jBRu46hzZjTaZSa5E,,
L5swqvJMC2Rszzb47,,
yMLy9yQNgrXku8ziF,,
SKNajcMe4vvgznBvC,,
unkNEBfoTnFw3hoG8,,
Cxib76RsRsfmLdyPZ,,
MT8wRWWA4dPSHHifG,,
k5TpR633g6h3uSwcL,,
t9L9uPZ9uguDgheRs,,
EXGeDZa7EezfynPxX,,
TeGa9F97TMrHWLZHZ,,
fBmsKYmDMNe3NtBQS,,
SXN4gCNJePoJyiDvq,,
dfzeKnHZTNEsnNjmJ,,
BeAkTecATDXNWT4Mz,,
RspcXTp7jz2Qm66cN,,
HvdfPz2QnmCpJ85K8,,
QKu7CKzfGqeBmcoL5,,
Wu6vQsNCyxQ98M775,,
tfLGWvmLqFjTk6HvG,,
DYcWWmLrdsu85x3eK,,
hAdwmMmAtn4mW4oES,,
YkQB5ewuEk4uxZRcs,,
gPYWtoBK9Qcsnp6Xu,,
xNty4JcgYJwN32K22,,
C67gNvGBxebponkhr,,
HYhMyvtGh9Do7Jbcr,,
XmDhMv3x5Dp7tRgpR,,
99NbRRZznFFsPwChb,,
wpHyCxe5y9wS7Fgu9,,
ppoKfDqNg7CPJE6e8,,
L2rswRkvMtuYjFe3e,,
2vv4a7iKbu8epsPWa,,
eseqXta5sXTH3iZKw,,
GqKByjrJSz8wvjR2E,,
PFRxBqRKNMhqis9Wp,,
ku52c7HBmvRxePsJZ,,
q6yG97dkMye6WvQHB,,
cgAsavZ5h4QyzBqqE,,
ahJCbv5B3C8Z7mvxT,,
PqBbebGWC6pJAkDFe,,
7jMqhN48pRfeSQpQS,,
aZc8JzQEJL3BLqRBL,,
PM26Lgcsad6zr9QRa,,
KwATZMsaNJA76MgxY,,
CrmFG7zEr2aRnmyA4,,
JQjspbztiG7ZBZoNz,,
yA7capoWyke2jJZot,,
TSdRiyh9vCXD9kGdJ,,
L7k9J8tNGb9evsSCw,,
n85FfNrwJaTKjhckQ,,
WhmdoDztmsD8KHocj,,
GasYAhHRubyW3CSxg,,
RFaXeA5Zey2FCzm8i,,
norPb9ohjawPZ2jCK,,
7DraE25GCBwNF7BxW,,
6E8zewuYQ5XrSunm5,WcQjiuTQvTQ7vsLRC,5
4EX3yeMKfRGnnGpKk,,
t4ByrtMC8xH2yqs5i,,
8YHKpqENA4Nv6JLwG,,
C2fAnEMNtt6YYRYT4,,
t6vSdgfFSfWojP3Fh,,
Q5qEgGFLXEspdh7o9,,
YgMudzuLJpxjr3oqj,,
aH7DidWzW6PTgCYj9,,
aYBAsaGYcwPEHG8Yt,,
mBy9Ef44j5jhZnmkB,,
C4RdZLHGcQz335zAt,,
h5P4Fs8RmM8kyqETE,,
8QPy3B6CKir8BGvDt,,
XRyozPigLyhc6FC4e,,
2ZfycPu52Y8ukGq2k,,
r5QXLH3GBWLmWZsN5,,
YfeTgqiw9DAEyjXj6,,
fW9c2BHqsy6SvnZ3s,,
PXTs5b2nS6Sebx7oZ,,
YjGMZwuCNeGYcJNNm,,
XLyyRXikRiDKgTYuD,,
4BCaZT6DJMmtyDEQi,,
quuyMosfZE8XtMnTr,,
KbSbqjnjHjwbE8qqE,,
BTbEbzD9pXDis7NNx,,
w3L5AQSCgNngXPx3q,,
SbangfYD9Sh8MvsCo,,
yvyqm7wJyaZu7N8e8,,
yky9xqeXuwfZtbKof,,
unp6tLWrAcq6PELPZ,,
2Mwj7GAYM8hxH9dFy,,
9ZXAHAp5xE5BjBj6H,,
AjrxTSfysBBFaRLdL,,
gjuwt46WekdfAsivy,,
SC325CFJXDo5jL6dr,,
WBZBvsw6Ye83wF4wa,,
FbnsCEZhYfXXGn6TT,,
QHSvEftmQCXHA736g,,
zGdKMTFcBXLYRLsed,,
R7esaxGxQHJ5Xedkn,,
fJXG5hAzjci74KWdL,,
EbJtLDN2XfTD8JNz9,,
Lvvqim2YmfDhbM5px,,
2NDB46nEYhL9JKnve,,
frxFtZHg9CMaCs8jp,SqqyJTMTHKRPFEo7F,5
wkKQkSnfbXyTGDHB9,,
mf4Hs6WAFxiQ5NS42,,
hjbwKviDCuSzskHG9,,
zr58T3gHsDsq3fkY2,,
Arw2PrSgz6cP8DcHT,,
t4jcdY94mKZDSh8ja,,
yaLu8FsBiJQpSieNW,,
8o4SMj7Eb7TS4Gz8S,,
DQ6ieCbmRzGnrYqwB,,
CQpDbMqrpF7axxzoD,,
PPSpeFjp8KoyujCx2,,
N5An4pmDkgoB3rntz,,
jAiXm54dA6SPzmw93,,
EEKcnM6o9njQ7H84q,,
7NrbneqeYC3xbRYBD,,
twpBvcdiffEHLdbDY,,
9GfcF3owKZmGwjrx6,,
rbbKvr6kFEnzC4yt9,,
dJLYZeGpYvxCv9zrc,,
yH3W6BRrRoFnzjgn2,,
3DRWtDP2dg9MoEXmv,,
j9TtSWSK8f57rHdHd,,
TCnMb3e4BoXcvB3bC,,
wZNgGMBJJR4sJjRPz,,
tqgz4m4F5m6P5hxAR,,
Rk9FixQqDW8GYZr8Q,,
Smn5yBwEntfa6nHRB,,
ZPEAGMnYpZuLBwSEg,,
TaQCy4QjrKYhCbKWW,,
LY7F9S4Jb4G2HDDto,,
iB4t4Jziqfd5qpacE,,
htywvzjRbytmQJ8A9,,
w6yQpYX43pv6Csz5s,,
9enWF6ekwA7bsLAwN,,
BR3zzWHfDMGqTLGeN,,
8BotmXr67erSGNz8A,,
obtWpmcPyNZvBWmbM,,
vRakkMQYa8DnTLzKf,,
gdGurntxzorPxbdBk,,
wmBv5ZSc9KeuCbBn3,,
ACqCcoX7bYGyCSxZu,,
HoRJwPY5oEWrwjzft,,
jJZmrytnirq6DckvG,,
HQNXTwdhSHQchetd4,,
Z9qvnQRgsQsfqJQ4v,,
ZX7AA5Cteorwq8Do7,,
wheLsLidvySTLA65c,,
Cxcm9CsMRHQSpqfBf,,
ZHWChzwdHBEybb2tj,,
ktRbSqPh3ZyPYeNrs,,
udiEL7QkW5HtvM9LH,,
DGn26YYMrRy6WccHt,,
7d3FvzZzFtbDa7jKb,,
LCcFAAWJhD3xyTK8a,,
ryvkDBcqdsZb6bzSk,,
2RXFYk736CQecCRAW,,
4NCmjTnhxh2kwjZXX,,
jWm5MCpzFJk5JmLNd,,
BC5sHFqK55vNoxTJH,ssnPA5NN9W9Ci85w3,5
73NnJwaeeEmwMTiZD,,
qoWYzfdRpiECWEXax,,
6CGfqZ3nBrt7naH28,,
TxvPorhkajCj3QFL4,,
twpiAANYaYkaghQNv,,
yYdjsJpKTPkpHRg9s,,
groCE7mYSPoYpPT4y,,
KdkvKaLRFgKBWMMFj,,
bGMtWHftej7ZMiKj8,3yWJHyFp2JTyxWdCr,5
LrdMNYHbWjbeMGEPX,,
CkBtQYeKnx2G5g6rQ,,
kGHw5pnbHkbyC2fcg,,
F3XvFKotwkJmvDBYL,,
AaktFtWaDWpELrD8q,,
esdQRP5aqy2M3JRa3,,
yyE5ud6BXidXpMwSy,,
W6uwsEPaCiZvQGBQL,,
H9whqDjNe7dAijQrA,,
jLQLdZgKRY9BTzvEQ,,
7bM2dhRK8v2uzpHvB,,
v6yX8hw5GRvNJD29S,,
6chn7EdnkNwiXMvKE,,
8YkfiegsCYvbmsPs7,,
jnLm3YrjXuvjgoQZd,,
NLgBin8DLbpTKuSWA,,
uxEivoeqcxa6wrY4v,,
xRZACRvegMuAmKAoX,,
2sgAAFeT2soPj2f5Q,,
kYa7eDPhfqCzjxYB8,,
svc9C2Ca8jCY3JWnk,,
bipby957DTujpryGi,,
ywnpbDdjgzz4YYcAJ,,
tKiuqpgqmLb2Y9XWZ,,
hxWKvH4s956vkjxW9,,
nDvnuN4a9MBQFEiff,,
FG9emuKqca5v5etEt,,
Z6eCw6BMdXNF23Nj4,,
G3wsTAPQZFfz5j7hQ,,
tZkpFCDdTpetGn45D,,
ZGiCnEg235pSPEkiE,,
Xv6xmnYKgocrJJbKP,,
JxhKxjermso88749K,,
2YZkFg48RmHCdXfJC,,
wr9wZZimwgbQ6ofxK,,
8L7WtDF4XwFezh8Ss,,
yPaCS6e2Bj6uizuYR,,
P7gsaqDw3PsGCGXrm,,
gXZg4YMXfjxj24JnH,,
ttePagqYJEvWbqKbv,,
QxmE7y7m8JJgWCvsp,,
fJinxL4LJiFZXey8P,,
8htN3xwZZKdkHG8NS,,
GuGNzv93bPpWQgosW,,
NqswnqKkbLsXw8Qgu,,
mXwrKZi5WKqjqgdGZ,,
gttEdjX5W4co9RQMS,,
bMH4dqrZtw2Y5AEEk,,
ATRF3umMpMXDsgSJf,,
xnjHAJH2G7Y6grbCP,,
c8NftwEii9AeQ86b4,,
MDBnYpi4GAg2cz3Rc,,
ptStg57c4ALR52gtu,,
QMcNAtPKx6sZvAjSH,62Nct2isb8bNyiQgv,5
yN8ksq695s6avLKZY,,
d95cPobgokEwryBPa,,
kfjpukKmDHCCXkgSJ,,
aoJBCygLeth3fZaxL,,
Z4ERHfotT5xZJoYNt,,
QGcHsoirkgMkdQH3j,,
cqxHbxJr3hqF43Yrk,,
7oaCL9wTSKXc9b9bx,,
tnj5p9yePYCBoeEQw,,
jm8HDSZ9oZ4nqiZ7n,,
HAKiPk5k4u287gfYN,,
3quzaRWCREKAJTikZ,JhsY57CA3hfbvbakj,5
3quzaRWCREKAJTikZ,SqqyJTMTHKRPFEo7F,5
3quzaRWCREKAJTikZ,cCWozy9abiijDBkjW,
3quzaRWCREKAJTikZ,sGkALrc6R6QHQazEW,
ymMSNAscjmwMj3SC4,,
anzfGeCA5fQMaS2XJ,,
Lwdiop7zXwXgFeWCA,,
ke6ZGnHXHMHQQoxyB,,
psysYe6hKoKFGCshz,,
JF3jEA6T96TLYGzQ6,,
5KB85MrtexsLxN4tS,,
sPYrpTDgrRaAwBwi3,,
Avzr7rmeHuDcbKS6z,,
rzHDPSxDmdRRs4P2K,,
o7byMDn6mX824Qsiq,,
zFk6oqYtYmLhE7yCj,,
cQr9mnkfrStYss9Hq,,
Lh6xymtMo2Z4YqLCZ,,
DqKS3RBxwSCxdKBFC,,
qbf6S2AdBgzT7R7rB,,
Tg49TNCkkqRkaPTQ3,,
qZvp7iPWRQgQcdGua,,
zBqvPmyApSRKkzk2C,,
47S5oW4pN4jJqiKjX,,
SbBTXGtPuhwovvNaE,,
Sqcw6EsfPskJ2W5sH,,
5hLvMBYJXLRMk73pT,,
kM4JMr9rtQQGBXHCP,,
Sqmh5XZ5pAetoHTgh,,
6FaW88FAfxLufyd5b,,
PLHwfghMeAv6AE8TP,,
sjLQciucw3iFwSGn5,,
RZ6z2JGA6rmhd4Z3j,,
A7ivgNef3iXkkauaJ,,
4x2hbTpn9YfXRjdJq,,
ZBmqT6my7KLDgRDuK,,
ZJRmNDyjJzSc6WarS,,
B3hJpBhf8S73Z89dd,,
Jf9F8BmgJg9gyyE7H,,
hg9TdecdtNYNzie7F,,
EJy22Gez5hCEHh7dX,,
pwrpKGrfvH3CiFv3H,,
KvsabDP3xskptyiFz,,
ua4PY98K6msc2Kant,,
NjHzKzidFQ2FQWG9R,,
Rw8ZGtzCmKHSbhX2u,,
senKQZQoDgm7Bhnd4,,
cfnqvZFPwwP7ETxSC,,
vD5zEZLNknBFy5rNu,,
3EXoN8hE7k4ZvquKE,,
m5kbB39bGDNFQTN92,,
b584zru4ELBiytrtA,,
7Ae2zhan6W2Nsy4gM,,
uzdZxsRq2dfiTyTr7,,
Av3E82WpGnxT5feEp,,
NqQJxLq4qp4y9AR8S,,
GmnrezeGSfx6rsJtD,,
sQvF4bgucm6goRzJD,,
t5Ai9cC8xbuwnJqwi,,
Wnz6FxCcoZzsp89sX,,
yiLYzhb9wDPPe92jJ,,
xvbm7Ccjm72n3hykc,,
A3Za24bdB5rSDkmrj,,
L6iigMG32LfhPZJHw,,
4itgLrqHeiYSiAYiS,,
FCe37AJHsyGpt8MrJ,,
AeBy9MCE5Dfj5zKrh,,
HkXNHMgnyFD6uWvbE,,
bBs8PyNFAM7RFFYPW,,
vHfFaKnTWuquw4arh,,
ePzHKYGTmefpoN8v2,,
km4pfXFEo4Z55KF7G,,
8q44gzCpAph5zriTP,,
tHAKWsbRooMs2igBF,,
vuYqY4WKF46XaBsZg,,
wqxnEzSv3mx2pbKon,,
qWFrHgmPFNkhooRKn,,
noEy6ByoBRW2odxxZ,,
hJs4mLMHMputCFXun,,
Ymq64o5pq9diejdqo,,
5YoreMBbQ3zf9a2MT,,
exhduN5MLKPzWjars,,
qwQ2LR3C98fgozZRC,,
PwJsmunTkr7cqcKPT,,
hpgBLvP5imju7m3yq,,
ybyaEfjZQZGfEbva7,,
PAWdCMtvSW6qdFs5g,,
WHXaristBLB5L6dBK,,
cnmhMKArcodZvPPJS,,
YwwPznp8oBdi7gbN6,,
SwARx9pAYZdeSEy8E,,
pY4spaMJMvcHRiKJp,,
7JuD9hHXaWFwxLWED,,
hbKD8hgKnc2Feq4Hp,,
LYKYbyoSPeWwiy3Hm,,
rMM7RjKFGMktXQHYG,,
gubqzKTYSkcqjynih,,
WnGJAW7E6be7ux5cb,,
Fw8ujFFuccy8nRAfs,,
yE8RNg9H7nmdfMyTE,,
GGE7H9cBs2bZTRDn3,,
CWWwKyg9xnYcw2Jps,,
k9MXS89Cc28GcdkKB,,
J5a3fTjxGEYkQqJzX,,
eanCG6yL9etxCWmtx,,
zTxJQ8CyQKzwsuNTL,,
pXW8mSwJKXdiTnoGH,,
9JpGDYdNCGZBZurbN,,
iztxEGnGE8Kx6tC4o,,
HkQXAeJ3iLdS2B2dk,,
kEx52qsBh2pETtWyD,,
5adkWRf2ktB8itxqG,,
LCPeRwWXuscPTAfzk,,
FhCHGmsFkdyWNXyat,,
cAsJZoWQP7PBuXnpq,,
kuzXoHFkJ8cZ4zjwY,,
dXpyqFdYA72om2brg,,
kQFjqc75SbiCu2ZvH,,
6CXC6L5MjC3ZrHScN,,
5eaNxXETHuCXM4jFc,,
kgsBjkubkQ6PXKEnv,,
9zhs9TvxWdoXTKK7G,,
K3GRZoQ7zvYzbufH7,,
2Gs8YJYAxg8E2pkpA,,
iSaNps6P8osLPmPjb,,
opPc2L7FWtbomkhgo,,
R4eMkgibkgDpQbyq5,,
rwgFftfBJoXHMJFPf,,
m6ye62obrRBWqnorc,,
zaQ4ScYk3qbB9ifnN,,
3Z3ncummCM5297pHT,,
d6pFS8X3Nf8mhFHGQ,,
f358nnKzXJxHovsqt,FhJkFXw98Ckzj45ch,5
zmheezFZiCCNe6P43,,
SE3rDy4rfqX2ed3Pk,,
YSCMMhJoeQLmZbN8z,,
CAdkfs6a3NM2zzMiz,,
qFp5S5ymyBXxNHJHi,,
95ZwMTTzYikata9Bp,,
dDCQrerwQGcjgzJcF,,
8juaheau8zAJh4dNF,,
E6eZcTf9wdhYqC9iA,,
zoAaPncTXm72a5Drc,,
7MiBCv9exSxQ2ChTi,,
Hhy6fAgvkizhQ7naa,,
GXvT9kpWhd72Gy5uA,,
7WYnpY7u8zZtimET7,,
jMWaL44necLadeZLA,,
qDcZuGGpuRsFZnGAc,,
RzX9R24CYA28HGiY7,,
Ers7zJ9oBxu7Esbxd,,
2pKB5EpPmzYPNdgpb,,
sBTqBwnMmCDaQkGYX,,
otsdt4EpHnmYTddZn,,
LnDzFnYpf7jZSbjAx,,
F3ei689wH3tH76RiL,,
CyxEquAE6vsDGAJQk,,
eFRZxFChMDeoh4kmt,,
3ZDgHdic7BtrSFNyC,,
JAgJvQEeySWa2wgNM,,
ZNpYunNK3edwufnHb,,
HgSD2rTSQ2HWDFkbB,,
sMoNMxcETrbh4roPt,,
K456kxbAATXeN4kNX,,
ZZ4RJsABfj9ckrLHp,,
ownHLdEfEDrjJA6zu,,
rrsiKi6faDmQCirmQ,,
wbF7dNCcXRur7GSxG,,
SkfgjcNg8yqJz6va8,,
vbucmLk32sCPHXc5i,,
NtsZkAgiguDjKvfeP,,
Y6AieHDQJzSWXsZHR,,
Yz7j5noaLALtf6ZSo,,
adBoPjGZdXE2aDZiG,,
Yv72pfMKK6NrP9K6i,,
qjYfgmQ7WwPdTyEzB,,
Nw5HGqYoiaXmrTxnR,,
CXzSmFjhGrzg9MvCq,,
3qusFN4M8hginH6gF,,
zWTFr9gZn62KmP9cP,,
NPTPsjKNT6Pkkjtrb,,
rrG9WFr8zhjDBSMoK,,
HfgwspspYJ8DQLqyf,,
q5eMoBmXNcM2PWPkj,,
StQY9AEauywZFCYJX,,
u8fxwmGFCY6kC5vat,,
myAiWLrhLYqcDxFLM,,
Q7PtNh36RSsZqrGSq,,
TJeQCWGP5YCFTyJax,,
FxT9QBr4xpstegv6e,,
fKH2Tnkn5xvCJGgvs,,
g23PQABq9ywj8q46T,,
cXrJy47atcpQafHBE,,
